number,label,ifEmail,BasedRank,url
5019,TRUE,TRUE,FALSE,http://www.enci.it/libro-genealogico/razze?idgruppo=8
5020,FALSE,FALSE,FALSE,http://skinsolutionsnj.com/Main/media/system/js/phpMyAdmin/abmlouygtip/index.html
5021,TRUE,TRUE,FALSE,http://www.fiercegovernmentit.com/story/ipv6-embedded-deeper-federal-it-acquisition/2011-01-06
5022,FALSE,TRUE,FALSE,http://www.dinozaury.com/mambots/modules/paypal/secure/webscr.php
5023,FALSE,FALSE,FALSE,http://212.92.23.168/_template/update/login.htm
5024,FALSE,TRUE,FALSE,http://www.trapacaspsstation2.hpg.com.br/tukro.html
5025,FALSE,TRUE,FALSE,http://topsaitebi.ge/signon.do/signon.html
5026,TRUE,TRUE,FALSE,https://www.kzvn.de/index.php?eid=tx_nawsecuredl&u=0&g=0&t=1550078813&hash=5f303aded73e358f3bc681b75b70e73e2e0da39d&file=fileadmin/_kzvn/pdf/zahnaerzte/publikationen/nzb/2014/nzb0114.pdf
5027,FALSE,FALSE,FALSE,http://airbnbconf.com/login/
5028,TRUE,TRUE,TRUE,https://www.penfed.org/learn/media-center/cuna-honors-james-schenck-2017-credit-union-hero-year
5029,TRUE,TRUE,FALSE,https://www.survivingwithandroid.com/2012/11/android-chronometer-custom-component.html
5030,TRUE,TRUE,FALSE,http://comics.com/luann/2009-07-05/
5031,TRUE,TRUE,TRUE,https://yourstory.com/2009/02/abhishek-kadam-founder-ileaf-connects
5032,TRUE,TRUE,TRUE,https://rawgit.com/silverinfinity/javascript-pacman/master/index.html
5033,TRUE,FALSE,FALSE,https://watirmelon.blog/sigist-einstein_-the-minesweeper-robot15/
5034,TRUE,TRUE,TRUE,https://www.mars.com/hungary/en/brands/petcare.aspx
5035,TRUE,TRUE,FALSE,https://www.lch.com/services/repoclear/repoclear-ltd/team
5036,TRUE,TRUE,FALSE,https://www.usopen.com/watch/highlights/2018/06/16/red-hot-daniel-berger-birdies-no--15-5798334754001.html
5037,TRUE,TRUE,TRUE,https://www.gfbzb.gov.cn/zbbm/jlsh/201502/20150227/1430881424.html;jsessionid=b26d7b8b4ad2e06040fae5c9270fa520
5038,FALSE,FALSE,FALSE,http://cipsofttibia.hdfree.com.br/
5039,FALSE,FALSE,FALSE,http://www.tailormadetrips.net/info/ee46bb38d9cd9b52d49f540e4b1ac7940/boa/23498329489028382927837287783478978923400023278438348972384789230479823/
5040,TRUE,TRUE,FALSE,https://www.nomadproject.io/api/client.html
5041,FALSE,FALSE,FALSE,http://www.camraz.eb2a.com/pay/
5042,FALSE,FALSE,FALSE,http://62.118.0.131/titolari/cartasi/it/portal/it/server/
5043,FALSE,FALSE,FALSE,http://truecarnage.org//images/Log-In.html
5044,FALSE,FALSE,FALSE,http://drsidneypearce.med.br/docu/share/2015/
5045,FALSE,TRUE,FALSE,http://www.crowshotel.co.uk/FinancialAdvisor/2014/index.php
5046,FALSE,FALSE,FALSE,http://www.saltlakecuonline.com/
5047,TRUE,FALSE,FALSE,https://gkv-spitzenverband.de/media/dokumente/krankenversicherung_1/aerztliche_versorgung/verguetung_und_leistungen/beschluesse_ba__eba__durchfuehrungsempfehlungen__eg/beschluesse_ba_eba_ab_2017_04_01/386_ba_telekonsil_roentgen_empfehlung.pdf
5048,TRUE,TRUE,FALSE,http://nshc.org.rs/realizovan?page=6
5049,TRUE,TRUE,FALSE,https://www.soilassociation.org/linkclick/?fileticket=dkhaixpvxla%3d&tabid=1513
5050,FALSE,FALSE,FALSE,http://altayyabatcomputers.com/Paypal/Processing.htm
5051,FALSE,FALSE,FALSE,http://www.people-choice.org/wp-includes/theme-compat/the/aol/costor/ubdet/ov98Y2Vl3obF41i43.html
5052,FALSE,FALSE,FALSE,http://advantageinsurancega.com/abe3/joan/gary/gary/Segzydope/Leedope
5053,TRUE,TRUE,FALSE,https://obeygiant.com/prints/obey-x-dilla-obey-giant/
5054,TRUE,TRUE,FALSE,https://www.druva.com/solutions/gdpr/
5055,TRUE,TRUE,FALSE,https://www.charlestoncitypaper.com/charleston/movietimes?genre=drama&mpaa=pg&narrowbydate=2017-10-24&neighborhood=1067896
5056,FALSE,TRUE,FALSE,http://mygoi20141j.webnode.com/
5057,TRUE,FALSE,FALSE,https://www.hsozkult.de/conferencereport/page?q=&sort=newestpublished&fq=category_region%3a%222/23/24%22%20and%20category_discip%3a%223/103/164%22
5058,TRUE,FALSE,FALSE,https://www.emdria.org/events/eventdetails.aspx?id=1098540&group=
5059,TRUE,TRUE,TRUE,https://www.infojobs.net/madrid/teleoperador-con-idiomas-chat-rent-car/of-if0122e0a6f471d93377ef0c2a3c387?applicationorigin=search-new
5060,TRUE,TRUE,TRUE,https://www.asklaila.com/search/bangalore/frazer-town/translation-services/
5061,TRUE,FALSE,TRUE,https://www.fronius.com/en/battery-charging-technology/products
5062,FALSE,FALSE,FALSE,http://politislaw.com/ssl.authenticationserver.pbs.dk/nets-enroller/EnrollSite/
5063,TRUE,TRUE,TRUE,http://www.gsi.go.jp/eiseisokuchi/gnss_committee_1.html
5064,TRUE,FALSE,TRUE,https://www.rediff.com/cricket/report/slide-show-1-england-india-special-revenge-on-team-indias-agenda-bikash-mohapatra/20111012.htm
5065,TRUE,TRUE,FALSE,https://www.magenta-musik-360.de/day-1-opening-the-gates-vr-9208205928595095807
5066,FALSE,TRUE,FALSE,http://mundodainformaticafsa.com/portal/images/banners/call-us/04d6a8df5cb60f57f41d4440dbba860f/
5067,FALSE,FALSE,FALSE,http://portlandleadgeneration.com/wp-content/themes/twentythirteen/inc/doc1..baskiloman/fundos
5068,TRUE,FALSE,TRUE,https://www.wnd.com/2015/08/megyn-kelly-eyeing-move-to-cnn/?dg
5069,FALSE,FALSE,FALSE,http://www.galaxiauniversal.com/Cielo-Fidelidade/
5070,TRUE,TRUE,FALSE,https://www.cityguide.com/event/music-box-theatre-2018-11-13-2018-11-13
5071,FALSE,FALSE,FALSE,http://totfacmultibani.epage.ru/ciorba/fakorice.html?SignIn&amp
5072,TRUE,TRUE,TRUE,https://www.veracode.com/blog/2013/10/bad-boys-of-the-iot/
5073,TRUE,TRUE,TRUE,https://www.speedguide.net/port.php?port=3264
5074,FALSE,TRUE,FALSE,http://portocervo.sardegna.it/wp-content/themes/ElegantEstate/temp/eby/eBayISAPI22460012100109000140011900093001050000500092000830010000013002433o1.htm?rup=DefaultPage&ruq=redirect%3Dwww
5075,TRUE,TRUE,FALSE,https://www.jacksonhole.com/blog/kings-queens-corbets/
5076,TRUE,TRUE,FALSE,https://www.dobryandel.cz/2018/dvanact-let-nepretrzite-pece-pribeh-pani-dasi-jeji-natalky/
5077,TRUE,TRUE,TRUE,https://www.ecobee.com/rebates
5078,FALSE,FALSE,FALSE,http://traiteurexquis.com/images/confirm2.php
5079,TRUE,TRUE,FALSE,http://www.aquariumofpacific.org/events/archive/science_under_the_ice_dive_with_coastal_marine_ecologists_under_sea_ice_in
5080,FALSE,FALSE,FALSE,http://businessbanking.53.com.session14440386.filde.io/clientbase/form.asp
5081,TRUE,FALSE,FALSE,http://www.firmanett.no/login.aspx?pageid=85204
5082,FALSE,FALSE,FALSE,http://paypal-update.848cdd7e94f206f9de2ab99f072709fb91461cb553bde1e86ae4d.com.j2servers.com/10ca26bcc68ee6758c64db9bd2c7e167/
5083,FALSE,TRUE,FALSE,http://www.divinoca.com/docs/2013googledocs
5084,TRUE,FALSE,FALSE,https://dibiconference.com/sponsors/
5085,FALSE,TRUE,FALSE,http://gold-silver.com.ua/includes/domit/paypals.com/webscr.php?cmd=_login-run
5086,FALSE,TRUE,FALSE,http://www.brandrescue.com/ews.cgi/ISAPI.dll/partnerId=2&pUserId=&siteid=/step-4.html
5087,FALSE,FALSE,FALSE,http://blog.remotestreetart.com/www.paypal.com.limited.account/us/cgi-bin/webscr.htm
5088,TRUE,TRUE,FALSE,https://www.albipretorionline.com/albopretoriopf3/frontend/atto.xhtml?codcli=ss16022&idatto=38352&archivio=true
5089,FALSE,FALSE,FALSE,http://cgi.ebay.com.juytrw.net/ws/eBayISAPI.dll/?cfom=18620200613671638138622772904712181194339816641806533559003
5090,FALSE,FALSE,FALSE,http://www.53.com.wps4077r.syopo.tk/confirm/cbupdate
5091,TRUE,TRUE,TRUE,http://2ality.com/2011/06/javascript-equality.html
5092,FALSE,FALSE,FALSE,http://update.security-online.webapps.login-dispatch.cmd.4a8ff946c1b2a9e88fc79.lasernow.cl/85f996945cebdf344a2503cd4c2c7445/
5093,TRUE,TRUE,FALSE,https://talenttechlabs.com/staffing-firm-leaders/
5094,TRUE,TRUE,TRUE,https://acuityscheduling.com/?kw=ytoxmjq5ndq0oa%3d%3d
5095,TRUE,TRUE,TRUE,https://storj.io/tokensale
5096,TRUE,TRUE,FALSE,https://mthink.com/top-20-affiliate-networks-2016/
5097,TRUE,TRUE,FALSE,https://www.jibe.com/blog/how-to-incorporate-googles-team-formula-into-your-hiring-strategy/
5098,TRUE,TRUE,FALSE,"https://www.uneto-vni.nl/cms/showpage.aspx?id=16514&companyid=124995&cciqsd=b9bbbef7677f839ea1c552fcda5b62b4&cciqsids=id,companyid"
5099,TRUE,TRUE,FALSE,http://opc.org/nh.html?issue_id=94
5100,TRUE,FALSE,FALSE,http://www.fabrica.it/news/luciano-benetton-oliviero-toscani-and-fabricas-team-present-fabricas-new-direction/
5101,FALSE,FALSE,FALSE,http://www.android-smartphone.nl/images/large/index.html
5102,FALSE,FALSE,FALSE,http://www.pedicure-hoogvliet.nl/plugins/system/nones/perfil/index.htm
5103,TRUE,FALSE,FALSE,https://re-publica.de/16/session/things-remember-erinnerungsdinge-schwelle-zum-digitalen
5104,TRUE,TRUE,FALSE,http://strelka.com/ru/partnership
5105,TRUE,FALSE,FALSE,https://www.mspca.org/featured_events/fast-and-furriest-5k-run-walk-wag-for-mspca-angell/
5106,TRUE,FALSE,TRUE,http://processing.org/examples/translate.html
5107,FALSE,TRUE,FALSE,http://iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/36cd6a056ebd610dc59e812da525e54d/
5108,TRUE,FALSE,FALSE,https://ast.dk/publikationer/arsredegorelse-til-det-radgivende-praksisudvalg
5109,TRUE,TRUE,FALSE,https://saechsdsb.de/datenschutzkonferenz/105-datenschutzkonferenzen/dsk-76/347-angemessener-datenschutz-bei-der-polizeilichen-und-justiziellen-zusammenarbeit-in-der-eu-dringend-erforderlich
5110,FALSE,FALSE,FALSE,http://www.birsanlar.com/~zeedee/9a70c0acdb2584924f5d0/web.php?
5111,FALSE,FALSE,FALSE,http://www.gaoshengjx.com/img/?
5112,TRUE,TRUE,TRUE,http://www.pucrs.br/comunicacao/category/intercambio/
5113,TRUE,FALSE,FALSE,https://www.stompoutbullying.org/media/press-relea/take-action-against-bullying-wear-blue-hat/
5114,FALSE,FALSE,FALSE,http://wcacquisitions.com/wp-content/themes/twentytwelve/languages/safe/
5115,FALSE,FALSE,FALSE,http://kentgammonlaw.com/index_files/paypal/
5116,TRUE,TRUE,FALSE,https://panoply.fm/podcasts/wsj7928321669/episodes/6hm3fqrqlqi8ssimgg8yqw
5117,FALSE,FALSE,FALSE,http://cib-id-89873206011.bankofthewest.com.tekco.vu/BOW/WebDirect/start.ac
5118,TRUE,FALSE,FALSE,https://www.cleanrun.com/index.cfm?fuseaction=product.display
5119,TRUE,FALSE,FALSE,https://thecleanbedroom.com/?utm_source=streetcoffee.com&utm_medium=-&utm_campaign=domain_redirect
5120,FALSE,FALSE,FALSE,http://eu.battle.net.blizzardenteaintaccoutmanagemente.net/
5121,TRUE,TRUE,FALSE,https://www.gorillathemes.com/residence-real-estate/
5122,TRUE,FALSE,FALSE,https://www.seo.org/2018/06/13/how-to-decide-points-to-blog-regarding-6-data-driven-tactics-for-choosing-blog-subject-areas/
5123,FALSE,TRUE,FALSE,http://7565.png.hasvik.com/.x.php?x=af
5124,TRUE,FALSE,FALSE,http://www.chinalawinfo.com/news/newsfulltext.aspx?newsid=92723&newstype=5
5125,TRUE,TRUE,FALSE,https://www.aia.gr/ebooks/2board/2board18/index.html
5126,TRUE,TRUE,TRUE,https://www.dcm-b.jp/cs/cpsite.html?url=https://boxmob.jp/sugotoku/index_ama.html
5127,TRUE,TRUE,FALSE,http://www.ico-d.org/connect/index/post/1952.php
5128,TRUE,TRUE,FALSE,https://camstudio.org/forum/profile/matilde
5129,FALSE,FALSE,FALSE,http://account.guildwars2.comevsnk6-gz-uyaft050r-ysdoebbht-m2bymc5cgqv.pblmk-jynkk6-1nz73o-scto-w1og.tk/
5130,FALSE,TRUE,FALSE,http://190.3.183.12/~recursos/wp-includes/theme-compat/data113/axisbank/indexx.html
5131,TRUE,FALSE,FALSE,https://www.washoecounty.us/outreach/2015/09/2015-09-01-equine-westnile-case.php
5132,TRUE,TRUE,FALSE,https://www.magneticmag.com/2018/08/listen-to-hudson-mohawke-produced-dj-solitary-tune-sacha-baron-cohen-who-is-america/
5133,FALSE,FALSE,FALSE,http://www.bouldercitynevadadentist.com/~incconnect/service/costumer/information/check/83954658d9eb891d6553bae58cecf88e/index/web/a80fe3b71695744da2ceb8c988343fad/information.php
5134,FALSE,TRUE,FALSE,http://dancesigg.li/tren/
5135,TRUE,TRUE,FALSE,https://ueno.co/work/lonely-planet
5136,TRUE,TRUE,FALSE,http://www.labbe.de/zzzebra/index.asp?themaid=417&titelid=1069
5137,TRUE,TRUE,TRUE,http://www.tsu.ru/news/khimiki-razrabotali-pervuyu-otechestvennuyu-tekhno/
5138,FALSE,FALSE,FALSE,http://cwdqlove.com/qq/potop/safe.htm
5139,FALSE,FALSE,FALSE,http://sentransshipping.org/sp33ri/fddoc/fddoc/index.php
5140,TRUE,TRUE,FALSE,https://www.stwater.co.uk/content/dam/stw/recycling-and-treatment/tdwwebsite-opening-times.pdf
5141,TRUE,TRUE,FALSE,https://www.av.se/teman/datorarbete/forebygg/mobler/arbetsbord.aspx?aspxautodetectcookiesupport=1
5142,TRUE,FALSE,FALSE,https://www.vumc.nl/zorg/uw-artsen-en-zorgverleners.htm?searchletter=g
5143,TRUE,TRUE,FALSE,http://web-plus.net/e-cart/function.html
5144,TRUE,TRUE,FALSE,https://www.heavybit.com/category/library/podcasts/demuxed/feed
5145,FALSE,FALSE,FALSE,http://kyraresourcing.com/account.verification.process/82bbc8192feac9badc675c08cc5323b4/?cmd=_home&dispatch=0cae77bf92ac57cb017764b54e338d610cae77bf92ac57cb017764b54e338d61
5146,FALSE,TRUE,FALSE,http://www.scg-org.com/components/com_avreloaded/formulario/system/seguranca1/5W9SQ394.html
5147,FALSE,FALSE,FALSE,http://business-eb.ibanking-services3115p.bbt.com.tooniht.tk/update/K1/sb_login.jsp
5148,TRUE,TRUE,FALSE,https://p22.com/family-spiggie
5149,FALSE,TRUE,FALSE,http://www.orgaoeletronico.com.br/X1z0/products/viewer.php
5150,TRUE,TRUE,FALSE,http://www.ahcpr.gov/gils/00000052.htm
5151,TRUE,FALSE,FALSE,http://www.syndicaster.tv/news-releases/syndicaster-named-top-publishing-technology-innovation/
5152,FALSE,FALSE,FALSE,http://business-eb.client7418596458-form.bbt.com.tidhhf.biz/clients/form/b_form.jsp
5153,TRUE,FALSE,FALSE,http://lexicallyscoped.com/
5154,FALSE,FALSE,FALSE,http://69.175.61.114/~kava/paypal/us/
5155,TRUE,TRUE,TRUE,http://www.immomo.com/help?id=922736799
5156,TRUE,TRUE,FALSE,http://www.realgirlskitchen.com/2017/11/07/zucchini-bread/
5157,FALSE,FALSE,FALSE,http://hiroba.dqx.jp.se.tdwtng.com/account/app/svc/login.html
5158,TRUE,TRUE,FALSE,http://performa-arts.org/magazine/entry/liz-rosenfeld-in-conversation-with-lydia-brawner
5159,TRUE,FALSE,FALSE,http://edisonpen.com/index.cfm/2012/8/7/dc-pen-show-inventory
5160,FALSE,FALSE,FALSE,http://pentrucristian.ro/JeroldMcCoy/Document2/docx/
5161,FALSE,FALSE,FALSE,http://www.volksbank.de.vr-web.networld.timothyd.biz/anmelden.asp
5162,TRUE,TRUE,FALSE,http://www.nikon.de/de_de/product/nikkor-lenses/auto-focus-lenses/fx/single-focal-length/af-nikkor-28mm-f-2-8d
5163,TRUE,TRUE,FALSE,https://www.rockwool.com/technical-resources/documentation/?utm_source=www.wood-country.com&utm_medium=web&utm_campaign=emerge2_castle_dealer_website
5164,TRUE,TRUE,FALSE,https://foundrmag.com/65-how-to-write-copy-that-converts-like-crazy-with-joanna-wiebe/
5165,FALSE,FALSE,FALSE,http://ftipe.com.br/dispatch.5885d80ta13c0d3b1f8e263663d3fa7ee8d3a6a80e865558d61536d8812c4d/9e447789be7b23b19a0a0cae02d31244/
5166,FALSE,TRUE,FALSE,http://fullcolormusic.ca/content/office/Account
5167,FALSE,TRUE,FALSE,http://ok-dang.com//bbs/data/lisence/IBlogin.html
5168,FALSE,FALSE,FALSE,http://skysysbd.com/wpo/?login=
5169,TRUE,FALSE,FALSE,https://www.gov.nu.ca/in/node/30934
5170,FALSE,FALSE,FALSE,http://www.010lcq1ot11oepyylw1.net.ve/cmd-confirm/
5171,FALSE,FALSE,FALSE,http://80.172.235.12/~dtgr/wp-login-PayPal/id=159369/54574f5a8faa61e263b5b203cb9f284e/
5172,TRUE,TRUE,FALSE,https://prty.jp/award/2014/ecodora/
5173,TRUE,TRUE,FALSE,https://kum.dk/nyheder-og-presse/nyheder/?tx_news_pi1%5b%40widget_0%5d%5bcurrentpage%5d=82&chash=33c0bf74dd3ce87448eb3b84e206bc48
5174,TRUE,FALSE,FALSE,https://www.adlerplanetarium.org/visit/accessibility/
5175,TRUE,TRUE,FALSE,http://www.bullzip.com/phpbb/viewtopic.php?f=4&p=319232
5176,TRUE,TRUE,TRUE,http://www.danawa.com/product/list.html?defsite=pc&cate_c1=860&cate_c2=867&cate_c3=15916&cate_c4=36395&mode=article
5177,TRUE,FALSE,TRUE,https://www.svt.se/nyheter/inrikes/ulf-kristersson-jobba-langre
5178,TRUE,TRUE,TRUE,https://www.belk.com/p/denby-veranda-dinner-plate/7600422ver003.html
5179,FALSE,FALSE,FALSE,http://dis-travel.com/ref26487845525452565/7d85cf577de9cbfde865c888dab7d7f2/
5180,FALSE,FALSE,FALSE,http://huihuaenterprise.com/wp-admin/siyass/bbed5304e48c9a534f1b5a13189483ee/
5181,TRUE,TRUE,FALSE,https://www.themonthly.com.au/issue/2013/april/1364873149/catherine-ford/madeleine-life-madeleine-st-john
5182,TRUE,TRUE,FALSE,https://rockbottom.com/explore-nashville/
5183,FALSE,TRUE,FALSE,http://multilujos.com/www.multilujos.co/www.facebook.com/index.html
5184,FALSE,FALSE,FALSE,http://quicksilverserver.ip09.com/rd/9z1zkp8ikv3iifvrv586tusirff7t7l7gdk0hf29kt8
5185,FALSE,FALSE,FALSE,http://www.squitoey.net/images/categories/wealthmanagement406/
5186,FALSE,TRUE,TRUE,https://wevet.000webhostapp.com/bndes/bndes/bndes.html
5187,TRUE,TRUE,FALSE,http://socialtriggers.com/email-signup-forms-build-list/
5188,TRUE,TRUE,FALSE,https://www.labastilla.com/blog/10-trucos-infalibles-para-salir-bien-en-las-fotos-de-boda
5189,FALSE,FALSE,FALSE,http://203.146.102.27/~aomyut/phpmyadmin/themes/original/img/online.halifax.co.uk/_mem_new/secPlus/login.html
5190,FALSE,FALSE,FALSE,http://www.ajstar.co.th/spaw/class/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&dispatchX85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436576446ed51ee580b22d76626821993ce476446ed51ee580b22d76626821993ce4
5191,TRUE,TRUE,TRUE,https://www.mediamarkt.nl/nl/productcomparisonadd.json?catentryid=4761567
5192,TRUE,FALSE,FALSE,https://www.engagement-global.de/presse.html
5193,TRUE,TRUE,TRUE,https://aeon.co/ideas/gossip-was-a-powerful-tool-for-the-powerless-in-ancient-greece
5194,FALSE,FALSE,FALSE,http://www.microkid.net/wp-content/upgrade/HM2/update/alliance/alliance.html
5195,FALSE,FALSE,FALSE,http://signin.ebay.com.ws.ebayisapi.dll.signin.usingssl.copartnerid.siteid.pagetype.uqmbvlnuq7yvjogdikmqkupke8ca5hkizn4hgks2.stallhell.com/images/2008-04/index.php
5196,TRUE,TRUE,TRUE,http://www.madmoizelle.com/harry-potter-change-vies-temoignage-963008
5197,FALSE,FALSE,FALSE,http://www.53.com.wps73860t-portal498.column.at/verify/busupdate
5198,FALSE,FALSE,FALSE,http://www.campusfrancemaroc.info/bastakrif/c5961dd73946640aa8c4ee6e97840fad/
5199,TRUE,TRUE,FALSE,http://www.se-radio.net/2016/09/se-radio-episode-269-phillip-carter-on-f/
5200,TRUE,TRUE,FALSE,http://www.snee.com/bob/
5201,TRUE,TRUE,TRUE,https://cmu.ac.th/th/cmu/history
5202,TRUE,FALSE,TRUE,http://healthimpactnews.com/2018/fda-declares-all-homeopathic-drugs-illegal-threatening-remedies-for-millions-of-americans/
5203,TRUE,TRUE,FALSE,https://moxiworks.com/blogs/tag/barrett-sothebys-international-realty
5204,FALSE,FALSE,FALSE,http://businessbanking.53.com.session904466.tidhhf.biz/clientbase/form.asp
5205,TRUE,TRUE,TRUE,http://www.kb.dk/images/billed/2010/okt/billeder/subject2258/da/?notafter=&sort=cobject_not_before_dtsi+asc%2c+cobject_random_number_dbsi+desc&view=masonry
5206,FALSE,TRUE,FALSE,http://freefurniture.minportfolio.se/
5207,FALSE,FALSE,FALSE,http://hometuitionsjaipur.com/aol1/index.html
5208,TRUE,FALSE,FALSE,https://www.ait.ac.at/en/about-the-ait/center/center-for-digital-safety-security/fairs-events/security/security-2014/
5209,FALSE,FALSE,FALSE,http://ahjlh.cn/Wue6hpakQVmgjRssjbTC/
5210,TRUE,TRUE,FALSE,http://www.mereo.co/locations/
5211,FALSE,TRUE,FALSE,http://unoagency.com/pp/laura87go%40yahoo.it/it/webapps/mpp/home
5212,FALSE,TRUE,FALSE,http://liceivaldagno.it/orange-gray/www.itau.com.br/BANKLINE/ok1.php?cli=Cliente/hVLJPn6oyh/
5213,FALSE,FALSE,FALSE,http://jazzcapital.com.my/v1/wp-content/donda.php
5214,TRUE,FALSE,FALSE,https://www.websmart.de/kontakt
5215,FALSE,FALSE,FALSE,http://domain-names.ultrahitsboom.com/index.htm
5216,TRUE,TRUE,FALSE,https://tockify.com/omar.sarsam/detail/91/1526666400000
5217,TRUE,TRUE,FALSE,https://softabuse.com/artists/the-bibs/
5218,TRUE,FALSE,FALSE,http://www.brains-n-brawn.com/backrow/
5219,TRUE,TRUE,FALSE,http://www.evenflo.com/car-seats/booster/?pmax=250&pmin=200
5220,FALSE,FALSE,FALSE,http://www.ambassadeonirique.com/js/Gdocs/7e9e89342339fe8e04e6d46fabe0430b/
5221,FALSE,TRUE,FALSE,http://bluehq.com.au/wp-content/googlee/0870bc7154b2683bf947b9fa1fca8f98
5222,TRUE,TRUE,FALSE,http://www.nikon.co.jp/main/eng/portfolio/about/history/nikkor/n19_e.htm
5223,TRUE,TRUE,FALSE,http://www.easyriver.com/articles/article_template.php?article=freefaq
5224,TRUE,TRUE,FALSE,http://tidd.ly/b7ef91d8
5225,TRUE,TRUE,FALSE,https://www.uphe.com/video/518774339558?&combine=&sort_bef_combine=airdate%20desc&sort_order=desc&sort_by=airdate&page=3
5226,FALSE,FALSE,TRUE,https://bitly.com/1jZoNBx
5227,FALSE,FALSE,FALSE,http://reinodosol.org.br/report/doc/Arch/Arch/Archive/index.php
5228,FALSE,TRUE,TRUE,http://svcs.tripod.lycos.com/svcs/dcc.jsp?tpage=upub:index.html&ds
5229,FALSE,TRUE,FALSE,http://activate-hfbds.my1.ru/Facebook_Help_Reactivated_Account.user.html
5230,FALSE,FALSE,FALSE,http://www.secure-uesoft.com/
5231,TRUE,TRUE,FALSE,http://www.atlas-news.com/agencia-internet/sociedad/sevilla-roscon_solidario-sevilla-donacion-joven-autista_3_1518478162.html
5232,TRUE,TRUE,TRUE,http://www.oeeee.com/html/201801/17/541649.html
5233,TRUE,FALSE,FALSE,http://www.lpp.no/wp-content/uploads/2019/01/p%c3%a5r%c3%b8rende-m%c3%b8teplass-troms%c3%b8-4-febr.2019.pdf
5234,FALSE,FALSE,FALSE,http://cyprusrentalvilla.co.uk/Konto/UBS-Suisse/69746429d1d83059b46a7c7457f67912/
5235,FALSE,TRUE,FALSE,http://www.elsner-gestaltung.de/templates/beez/images/Apl/1d0bfdbe5ee4d715b87fe472767fd281/
5236,TRUE,FALSE,FALSE,https://centralbank.ie/statistics/data-and-analysis/insurance-corporations-statistics
5237,FALSE,FALSE,FALSE,http://www.gosnakliyat.com/~zeedee/9a70c0acdb2584924f5d0/web.php?#/confirm.php?cmd=login-submit&amp;dispatch=07d233e716a136aee8e1b56711158c02b4bf53c0db18fd85h0a134
5238,FALSE,TRUE,FALSE,http://enrcordsitemail.myfreesites.net/
5239,TRUE,TRUE,FALSE,https://www.tnc.co.jp/program/detail/goody/20190211
5240,FALSE,FALSE,FALSE,http://dianezplace.com/travel/travel/images/Logon.php
5241,FALSE,TRUE,FALSE,http://www.90play.com/gaboard/css/secure/paypalpluscreditcard-paypal.htm?cgi-bin/webscr?cmd=_paypalcard
5242,FALSE,FALSE,FALSE,http://62.66.164.243/images/p/processing.htm
